id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
669022371438086634,https://www.airbnb.com/rooms/669022371438086634,20240106043908,2024-01-06,city scrape,Home in Albany · 3 bedrooms · 5 beds · 1 bath,,,https://a0.muscache.com/pictures/d2a1cb7d-5f10-47dd-8efe-74ece78cedb4.jpg,468871633,https://www.airbnb.com/users/show/468871633,Wayne,2022-07-11,,"",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/40148a66-838f-40f0-ad0d-edcf0b3f055d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/40148a66-838f-40f0-ad0d-edcf0b3f055d.jpg?aki_policy=profile_x_medium,West Hill,1,2,['phone'],t,t,,FIFTH WARD,,42.66381,-73.75919,Entire home,Entire home/apt,7,,1 bath,,5,[],$125.00,7,90,7,7,90,90,7.0,90.0,,t,0,0,4,279,2024-01-06,2,0,0,2022-09-23,2022-12-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.13
44450012,https://www.airbnb.com/rooms/44450012,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.82 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/f71b0980-2197-4f16-997a-abcc7d613747.jpg,353498132,https://www.airbnb.com/users/show/353498132,Michael,2020-07-04,"Albany, NY","",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/90fe32ef-2fd1-4d47-9388-a2c796561478.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90fe32ef-2fd1-4d47-9388-a2c796561478.jpg?aki_policy=profile_x_medium,Mansion Area,5,5,"['email', 'phone']",t,t,,EIGHTH WARD,,42.64808,-73.7996,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$135.00,13,1125,13,13,1125,1125,13.0,1125.0,,t,0,0,18,293,2024-01-06,22,3,1,2020-08-23,2023-12-21,4.82,4.91,4.68,4.95,4.95,4.95,4.77,,f,5,5,0,0,0.54
992554549672159765,https://www.airbnb.com/rooms/992554549672159765,20240106043908,2024-01-06,city scrape,Home in Albany · 4 bedrooms · 4 beds · 3.5 baths,,,https://a0.muscache.com/pictures/hosting/Hosting-992554549672159765/original/5a23930d-73cb-407a-bdd3-79cdaeb8ecf8.jpeg,476189412,https://www.airbnb.com/users/show/476189412,Timothy,2022-08-22,,"hi, I’m Tim.  
Living in Albany after leaving  Ireland ( Up Tipp) years ago. My family have worked hard to provide for you a comfortable home from home,  in The Mansion Neighborhood of Historical Albany, NY. ",within an hour,100%,80%,f,https://a0.muscache.com/im/pictures/user/28ef23dc-0113-45a2-93e1-5d3c5d0b3d22.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/28ef23dc-0113-45a2-93e1-5d3c5d0b3d22.jpg?aki_policy=profile_x_medium,Delaware Avenue,1,5,"['email', 'phone']",t,t,,SEVENTH WARD,,42.64485687096462,-73.77281881169621,Entire home,Entire home/apt,5,,3.5 baths,,4,[],$143.00,6,365,6,6,1125,1125,6.0,1125.0,,t,30,35,35,99,2024-01-06,0,0,0,,,,,,,,,,,t,1,1,0,0,
53483727,https://www.airbnb.com/rooms/53483727,20240106043908,2024-01-06,city scrape,Vacation home in Albany · ★4.96 · 4 bedrooms · 4 beds · 1.5 baths,,"The New Scotland neighborhood is one of the best places to stay in New York. This area offers residents and guests an urban suburban mix feel. There are many young professionals that live in this area, who enjoy the local bars, restaurants, coffee shops, and parks nearby. The area hosts 5 colleges/universities, and is home to St. Peter's Hospital. Albany Medical Center is just a few blocks away.",https://a0.muscache.com/pictures/miso/Hosting-53483727/original/640fe42e-feb6-4a37-bab7-f4ab9d853085.jpeg,433096110,https://www.airbnb.com/users/show/433096110,Brian,2021-11-22,"Saratoga Springs, NY","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_x_medium,New Scotland,4,4,"['email', 'phone']",t,t,"Albany, New York, United States",FOURTEENTH WARD,,42.65824,-73.80114,Entire vacation home,Entire home/apt,8,,1.5 baths,,4,[],$196.00,1,28,1,1,28,28,1.0,28.0,,t,20,50,75,245,2024-01-06,96,36,2,2022-01-03,2023-12-28,4.96,4.97,4.95,4.94,4.99,4.82,4.9,,f,3,3,0,0,3.92
881231954286264195,https://www.airbnb.com/rooms/881231954286264195,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-881231954286264195/original/380492d9-33e0-4ab7-9b18-1c688b12bd29.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,2015-07-07,"Albany, NY",Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,10,10,"['email', 'phone']",t,t,,SIXTH WARD,,42.65379,-73.76901,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$117.00,1,365,1,1,1,365,1.0,320.4,,t,0,0,0,247,2024-01-06,8,8,0,2023-05-02,2023-06-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,8,8,0,0,0.96
8035768,https://www.airbnb.com/rooms/8035768,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.76 · 3 bedrooms · 3 beds · 3.5 baths,,"There is a Barbershop with 1900' barber chairs and décor across the street (Duke's), there is a Mexican restaurant, Pizza and Italian take out, Gyro's, Joe's Chicken, a laundry mat and liquor store all with 2 blocks of the house.",https://a0.muscache.com/pictures/103429331/a0a6c0b1_original.jpg,42430824,https://www.airbnb.com/users/show/42430824,John M,2015-08-24,,"A short description of myself as requested by Airbnb. I was born in San Antonio Texas and move to the Albany area when I was very young. I grew up in the Capital district and know it well. The nightlife, the hiking trails, nature preserves, parks, restaurants, social scene, local lakes, and attractions. I worked in St Peter's Hospital as a surgical scrub tech/nurse from ages 16 to 18. I went to College in VT at St Michael's and worked on the ambulance as an EMT for 4 yrs there. I graduated with a degree in History/Political Science and a minor in Philosophy. I then did 2 years pre-med as a local collage and a Internal Medical Residency at Albany Medical Center. I Have had training in Dermatology as well at the University of Houston Texas Medical Center. My father is a Medical Doctor, my grand father, and my great grandfather. Currently I work 2 days a week at the Veteran's hospital seeing internal medicine patients and 3 days a week with my father seeing Dermatology patients.  We have a lovely Day Spa above our medial office which I run. We provide manicure, pedicure, facials, laser hair removal, laser skin resurfacing, Botox, cosmetic filler, Laser assisted Double chin removal, unwanted brown and red spot removal anywhere on the body. Any of our guest are automatically eligible for a 10% on any of the services offered at my spa. So feel free to inquire further and we hope you choose to stay with us at Airbnb some day.",within a few hours,100%,71%,f,https://a0.muscache.com/im/pictures/user/529bac50-7052-4639-bf62-3f4080d219d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/529bac50-7052-4639-bf62-3f4080d219d8.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,,42.66088,-73.78147,Entire home,Entire home/apt,6,,3.5 baths,,3,[],$305.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,60,90,365,2024-01-06,55,4,2,2015-09-02,2023-12-29,4.76,4.81,4.79,4.92,4.8,4.75,4.75,,f,2,1,1,0,0.54
52619545,https://www.airbnb.com/rooms/52619545,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.87 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/70bf45b3-cb3c-434e-9de2-76ec62526335.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,20,44,"['email', 'phone']",t,t,,THIRTEENTH WARD,,42.67181,-73.79543,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$125.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,60,90,90,2024-01-06,68,27,1,2021-10-09,2023-12-08,4.87,4.87,4.9,4.88,4.88,4.84,4.76,,f,19,19,0,0,2.49
784781397995494758,https://www.airbnb.com/rooms/784781397995494758,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.64 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/miso/Hosting-784781397995494758/original/569b855e-597a-45b1-b588-e3a1b9bee551.jpeg,491907850,https://www.airbnb.com/users/show/491907850,Donna,2022-12-18,"Albany, NY","This is an ideal spot for college students and healthcare professionals.  My home is 2.5 miles from UAlbany uptown campus and downtown campus.  My home is 2.2 miles from Albany Med, 1.2 miles from St. Peter's.  
The room is private, the bathroom is private (only available to you).  I do not have a separate entrance to the bedroom/bathroom.  There is a 42"" tv in private room.
More affordable than Saratoga during horse racing season and 45 min away",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/30ba11d9-9fe7-4709-a03b-0fd6a6086d3b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30ba11d9-9fe7-4709-a03b-0fd6a6086d3b.jpg?aki_policy=profile_x_medium,Buckingham Lake,1,1,"['email', 'phone']",t,f,,FOURTEENTH WARD,,42.66298,-73.81361,Private room in home,Private room,1,,1 private bath,,1,[],$60.00,1,14,1,1,14,14,1.0,14.0,,t,24,54,83,83,2024-01-06,11,11,0,2023-02-15,2023-10-20,4.64,4.73,4.64,4.73,4.91,4.64,4.64,,f,1,0,1,0,1.01
940012438497375577,https://www.airbnb.com/rooms/940012438497375577,20240106043908,2024-01-06,city scrape,Home in Albany · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/miso/Hosting-50639032/original/35f6bdc4-da55-4d96-a2c0-27e9a5a101cb.jpeg,172539578,https://www.airbnb.com/users/show/172539578,David Yisrael,2018-02-09,"Albany, NY","",within an hour,100%,88%,t,https://a0.muscache.com/im/pictures/user/f4cbc7d3-a801-438c-9431-216bad89825b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f4cbc7d3-a801-438c-9431-216bad89825b.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,,FIFTEENTH WARD,,42.68001107488553,-73.81705995884008,Private room in home,Private room,2,,1 private bath,,1,[],$71.00,2,365,2,2,365,365,2.0,365.0,,t,0,10,39,39,2024-01-06,2,2,0,2023-08-23,2023-10-02,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,3,1,2,0,0.44
1010759793485911351,https://www.airbnb.com/rooms/1010759793485911351,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.63 · 1 bedroom · 1 bed · 3 baths,,,https://a0.muscache.com/pictures/hosting/Hosting-1010759793485911351/original/b819110a-a2d1-4018-958c-743ddc99ad7b.jpeg,382970529,https://www.airbnb.com/users/show/382970529,Thomas,2021-01-04,"Albany, NY",I have the great honor of being able to invite guests from around the world into my truly one-of-a-kind home. Countless hours have been spent curating this experience to elicit joy and invigorate curiosity. I hope we meet one day to share our stories and learn from each-other.  My best  piece of advice from a symphony of frolicking around the globe is to never let an adventure pass you by and always have an escape plan!,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-382970529/original/c1cfa44e-bc3b-4e79-b2ba-624114144bf5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/c1cfa44e-bc3b-4e79-b2ba-624114144bf5.jpeg?aki_policy=profile_x_medium,Melrose,10,15,['phone'],t,t,,THIRTEENTH WARD,,42.67002775509383,-73.7977054151877,Private room in home,Private room,1,,3 baths,,1,[],$55.00,2,365,2,2,1125,1125,2.0,1125.0,,t,17,34,53,232,2024-01-06,8,8,2,2023-11-03,2023-12-25,4.63,4.63,4.63,4.5,4.38,4.75,4.38,,f,10,1,9,0,3.69
21769213,https://www.airbnb.com/rooms/21769213,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/35d8c2e8-b809-49ac-b465-20676c347c10.jpg,135717458,https://www.airbnb.com/users/show/135717458,Chad,2017-06-18,"Gloversville, NY","",within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,,ELEVENTH WARD,,42.66572,-73.77834,Private room in home,Private room,2,,1 shared bath,,1,[],$35.00,10,1125,10,10,1125,1125,10.0,1125.0,,t,7,37,67,342,2024-01-06,21,3,0,2017-12-28,2023-11-17,4.86,4.86,4.71,4.95,5.0,4.81,4.62,,t,3,0,3,0,0.29
932642358896439621,https://www.airbnb.com/rooms/932642358896439621,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.90 · 2 bedrooms · 2 beds · 1 bath,,"Pine Hills Neighborhood in Albany NY is full of both residents and businesses, located near the College of Saint Rose and UAlbany. The proximity to these universities makes Pine Hill a popular residence for students, keeping a well-maintained balance between the permanent tried-and-true residents of the area and the new, fresh young collegian faces and tastes.<br /><br />With 200+ local businesses, schools, and other public services nearby, Pine Hills is not far from anything that you might ever need. And with Albany's efficient CDTA Metro and Bus system, you can go to any of these local stores (and farther) in a matter of minutes!",https://a0.muscache.com/pictures/miso/Hosting-932642358896439621/original/942ecbff-5509-4508-834d-c91eef79533f.jpeg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,20,44,"['email', 'phone']",t,t,"Albany, New York, United States",THIRTEENTH WARD,,42.67132410762948,-73.79247186675903,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$150.00,1,365,1,1,1125,1125,1.0,1125.0,,t,30,60,88,358,2024-01-06,10,10,0,2023-07-23,2023-12-03,4.9,5.0,4.8,4.7,5.0,4.8,4.9,,t,19,19,0,0,1.79
17238066,https://www.airbnb.com/rooms/17238066,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,,Quite moderate and safe neighborhood,https://a0.muscache.com/pictures/4c939df7-1935-4423-89c8-b32f10ec48ed.jpg,61700428,https://www.airbnb.com/users/show/61700428,Adam,2016-03-05,"Albany, NY","Guest's satisfaction and happiness is much more important than money!
顾客的满意远比赚钱重要!我的初衷是帮助更多的人､服务更多的人~
We provide emotional comfort more than physically comfortable
我们提供的情感舒适度超过身体舒适度.",within an hour,90%,91%,f,https://a0.muscache.com/im/pictures/user/fcc2b09f-611c-457c-828b-43336a05dfae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcc2b09f-611c-457c-828b-43336a05dfae.jpg?aki_policy=profile_x_medium,,3,5,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTH WARD,,42.67614,-73.78169,Private room in home,Private room,1,,1.5 shared baths,,1,[],$44.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,30,60,90,365,2024-01-06,130,2,0,2017-04-23,2023-09-11,4.92,4.92,4.53,4.97,4.97,4.68,4.94,,f,3,0,3,0,1.59
938421117122010799,https://www.airbnb.com/rooms/938421117122010799,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,,Area is in densely populated central district of Albany close to schools and other establishments.  There is high traffic of cars in the area and streets can be busy depending on time of day.,https://a0.muscache.com/pictures/46a7ed36-c892-4918-9e29-d1eb24ea83a7.jpg,116935236,https://www.airbnb.com/users/show/116935236,Fs,2017-02-18,"Esperance, NY","Navy medic, belonged to the Hospital Corps, the only enlisted corps in the navy !  Participated in Operation Pacific Haven and KAL flight 801 mass casualty and post-ops.",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/User-116935236/original/ef802d73-4faf-4c41-be3a-a915518910e2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-116935236/original/ef802d73-4faf-4c41-be3a-a915518910e2.jpeg?aki_policy=profile_x_medium,,4,5,"['email', 'phone', 'work_email']",t,t,"Albany, New York, United States",ELEVENTH WARD,,42.6708367,-73.7853116,Private room in home,Private room,1,,1 shared bath,,1,[],$45.00,1,365,1,2,365,365,1.7,365.0,,t,30,60,90,365,2024-01-06,8,8,0,2023-07-26,2023-11-30,4.88,4.88,4.75,5.0,5.0,5.0,4.75,,f,4,0,4,0,1.45
559249822516788574,https://www.airbnb.com/rooms/559249822516788574,20240106043908,2024-01-06,city scrape,Rental unit in Albany · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-559249822516788574/original/1f5d7c57-3e71-4a80-a84b-a9e1e5e0192e.jpeg,433884293,https://www.airbnb.com/users/show/433884293,Uniah,2021-11-28,,"",N/A,N/A,25%,f,https://a0.muscache.com/im/pictures/user/19036e0b-47b4-42b7-bc51-d4623c3331f7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19036e0b-47b4-42b7-bc51-d4623c3331f7.jpg?aki_policy=profile_x_medium,Pine Hills,1,2,"['email', 'phone']",t,t,,NINTH WARD,,42.66062,-73.79112,Entire rental unit,Entire home/apt,2,,1 bath,,2,[],$75.00,6,1125,5,6,1125,1125,5.9,1125.0,,t,28,58,88,363,2024-01-06,2,1,0,2022-10-22,2023-06-26,3.0,3.0,3.0,4.0,4.0,4.5,3.0,,f,1,1,0,0,0.14
677623197606854496,https://www.airbnb.com/rooms/677623197606854496,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.86 · 2 bedrooms · 2 beds · 1 bath,,"3 minute walk to The NYS Museum, Empire State Plaza, many local restaurants, The Capital , the MVP Arena & The legislative Office building. A 3 minute drive to Albany Medical Center, Albany Law School & The VA Hospital. Very quiet street near the Governors Mansion. If traveling with family, nearby Playgrounds & basketball court.",https://a0.muscache.com/pictures/miso/Hosting-677623197606854496/original/e0e141ae-0c10-4c2e-b478-5066f10c9fe2.jpeg,203631769,https://www.airbnb.com/users/show/203631769,Johnny,2018-07-19,"Albany, NY","",a few days or more,30%,33%,f,https://a0.muscache.com/im/pictures/user/581ce5d5-b459-411e-af26-f4d03d8d41fc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/581ce5d5-b459-411e-af26-f4d03d8d41fc.jpg?aki_policy=profile_x_medium,Mansion Area,1,1,"['email', 'phone']",t,t,"Albany, New York, United States",SECOND WARD,,42.64531,-73.75963,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$65.00,2,29,2,2,29,29,2.0,29.0,,t,10,36,64,151,2024-01-06,28,12,0,2022-08-19,2023-09-29,4.86,4.86,4.93,4.89,4.89,4.71,4.93,,f,1,1,0,0,1.66
1018299533220989494,https://www.airbnb.com/rooms/1018299533220989494,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.86 · 1 bedroom · 1 bed · 3 baths,,,https://a0.muscache.com/pictures/hosting/Hosting-969886763377526954/original/c91b6a05-75c2-45a1-a901-e9329b42d75f.jpeg,382970529,https://www.airbnb.com/users/show/382970529,Thomas,2021-01-04,"Albany, NY",I have the great honor of being able to invite guests from around the world into my truly one-of-a-kind home. Countless hours have been spent curating this experience to elicit joy and invigorate curiosity. I hope we meet one day to share our stories and learn from each-other.  My best  piece of advice from a symphony of frolicking around the globe is to never let an adventure pass you by and always have an escape plan!,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-382970529/original/c1cfa44e-bc3b-4e79-b2ba-624114144bf5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/c1cfa44e-bc3b-4e79-b2ba-624114144bf5.jpeg?aki_policy=profile_x_medium,Melrose,10,15,['phone'],t,t,,THIRTEENTH WARD,,42.66996089870569,-73.7981565369516,Private room in home,Private room,2,,3 baths,,1,[],$56.00,1,365,1,1,365,365,1.0,365.0,,t,14,44,74,253,2024-01-06,7,7,4,2023-11-12,2023-12-22,4.86,4.86,4.86,4.86,4.86,4.86,4.86,,f,10,1,9,0,3.75
850653820133738660,https://www.airbnb.com/rooms/850653820133738660,20240106043908,2024-01-06,city scrape,Home in Albany · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,,"Melsrose is one of the safest and most desirable neighborhoods in Albany. Its a pretty quiet residential area, but not far at all from restaurants, nightlife, and shopping. Neighborhood is a mix of owner occupied single family and rentals. Neighbors are graduate students, professionals and families.",https://a0.muscache.com/pictures/eca4289a-907f-4d88-8810-4a2462461d08.jpg,20536619,https://www.airbnb.com/users/show/20536619,Emily,2014-08-25,"Albany, NY","",within a few hours,100%,70%,f,https://a0.muscache.com/im/pictures/user/3f3b3191-aab3-4ff3-89bc-23cf3eb5a7b3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3f3b3191-aab3-4ff3-89bc-23cf3eb5a7b3.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Albany, New York, United States",THIRTEENTH WARD,,42.67177,-73.79464,Private room in home,Private room,1,,1.5 shared baths,,1,[],$52.00,5,90,5,5,90,90,5.0,90.0,,t,11,29,59,144,2024-01-06,5,5,0,2023-07-31,2023-11-03,5.0,5.0,5.0,5.0,5.0,4.8,4.8,,f,2,0,2,0,0.94
1004978540001566331,https://www.airbnb.com/rooms/1004978540001566331,20240106043908,2024-01-06,city scrape,Home in Albany · 3 bedrooms · 2 beds · 2 baths,,"Nestled in the serene Buckingham Lake neighborhood, our AirBnb offers a peaceful retreat in Albany, NY. Explore the nearby Buckingham Lake Park, with its scenic trails and green spaces. Enjoy the convenience of being minutes away from downtown Albany's vibrant culture, dining, and attractions. Whether you're seeking relaxation or adventure, this location provides the best of both worlds.",https://a0.muscache.com/pictures/miso/Hosting-1004978540001566331/original/fc69c395-4530-4b6f-b96a-70702f275931.jpeg,31318080,https://www.airbnb.com/users/show/31318080,Cindy,2015-04-16,"New York, NY","Native New Yorker with ample traveling experience and awesome stays at AirBnBs in Europe, Asia, Central America and USA. Comfort and convenience I aim to offer now as a host.  My Mid-Century home space has been remodeled with needs of guests in mind.

I love to travel, explore, cook, and meet people from different cultural backgrounds.",within an hour,100%,N/A,f,https://a0.muscache.com/im/users/31318080/profile_pic/1429165759/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/31318080/profile_pic/1429165759/original.jpg?aki_policy=profile_x_medium,Buckingham Lake,1,1,"['email', 'phone']",t,t,"Albany, New York, United States",EIGHTH WARD,,42.655497775508394,-73.8106566601018,Private room in home,Private room,6,,2 baths,,2,[],$200.00,1,365,1,1,365,365,1.0,365.0,,t,22,52,82,261,2024-01-06,0,0,0,,,,,,,,,,,f,1,0,1,0,
812481224035365997,https://www.airbnb.com/rooms/812481224035365997,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.97 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-812481224035365997/original/5dafb818-87ca-4778-849f-15a1c3078bb2.jpeg,266096073,https://www.airbnb.com/users/show/266096073,Caroline,2019-06-03,"Albany, NY","I’m a young female professional traveling with some friends and looking to explore new cities! Would like to do some hiking, eat good food, and see some live music.",within an hour,90%,96%,f,https://a0.muscache.com/im/pictures/user/d38f7267-02d8-4b95-8927-1e06e7bb6292.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d38f7267-02d8-4b95-8927-1e06e7bb6292.jpg?aki_policy=profile_x_medium,Melrose,1,1,"['email', 'phone']",t,t,,THIRTEENTH WARD,,42.67239,-73.79418,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$87.00,3,115,2,3,115,115,2.9,115.0,,t,0,0,0,52,2024-01-06,29,29,0,2023-02-18,2023-12-06,4.97,4.97,4.93,5.0,5.0,4.97,4.93,,f,1,1,0,0,2.69
21769439,https://www.airbnb.com/rooms/21769439,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/bc39005d-d904-4452-8b8d-8a541a23e0ce.jpg,135717458,https://www.airbnb.com/users/show/135717458,Chad,2017-06-18,"Gloversville, NY","",within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,,ELEVENTH WARD,,42.66703,-73.77842,Private room in home,Private room,1,,1 shared bath,,1,[],$35.00,10,1125,6,10,1125,1125,10.0,1125.0,,t,1,23,53,328,2024-01-06,21,3,0,2017-12-16,2023-09-02,4.81,4.76,4.62,4.95,5.0,4.81,4.76,,t,3,0,3,0,0.28
756752556396798800,https://www.airbnb.com/rooms/756752556396798800,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,"It's perfect location for any kind of events, there are bars around house,restaurants, market right next to us, bus stop and hospital is only 5 min walking distance",https://a0.muscache.com/pictures/a015e460-a26f-4a10-ac0a-f037bb4211b4.jpg,69729286,https://www.airbnb.com/users/show/69729286,Musab,2016-05-01,"Albany, NY","",within an hour,100%,83%,t,https://a0.muscache.com/im/pictures/user/5507d01f-fe58-4066-9900-5de519b5dfd6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5507d01f-fe58-4066-9900-5de519b5dfd6.jpg?aki_policy=profile_x_medium,Capitol Hill,2,2,"['email', 'phone']",t,t,"Albany, New York, United States",SIXTH WARD,,42.65259,-73.76732,Private room in rental unit,Private room,1,,1 shared bath,,1,[],$50.00,3,365,3,3,365,365,3.0,365.0,,t,30,56,86,175,2024-01-06,12,11,0,2023-01-01,2023-11-10,5.0,4.92,4.75,4.92,5.0,4.83,4.92,,f,2,0,2,0,0.97
